document_id,equipment_id,eqnet_equipment_id,org_name,prefecture_before,prefecture_after,region_before,region_after,prefecture_source,match_mode,matched_org_name
eqnet-5230,eqnet-5230,5230,東京農工大学 学術研究支援総合センター 機器分析施設 機器分析施設,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-5234,eqnet-5234,5234,岡山大学 自然生命科学研究支援センター ゲノムプロテオーム解析部門,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-5235,eqnet-5235,5235,佐賀大学 総合分析実験センター 本庄地区 機器分析部門,,佐賀県,,九州,eqnet_org_map,prefix,佐賀大学
eqnet-5237,eqnet-5237,5237,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5238,eqnet-5238,5238,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5239,eqnet-5239,5239,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5240,eqnet-5240,5240,広島大学 自然科学研究支援開発センター 機器共用・分析部門 その他機器,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5241,eqnet-5241,5241,鳥取大学 研究推進機構 研究基盤センター 機器運用・研究支援部門,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-5242,eqnet-5242,5242,山口大学 総合科学実験センター常盤分室,,山口県,,中国,eqnet_org_map,prefix,山口大学
eqnet-5243,eqnet-5243,5243,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-5244,eqnet-5244,5244,広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5245,eqnet-5245,5245,広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5246,eqnet-5246,5246,広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5247,eqnet-5247,5247,広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5248,eqnet-5248,5248,広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5249,eqnet-5249,5249,広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5250,eqnet-5250,5250,広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5251,eqnet-5251,5251,広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5252,eqnet-5252,5252,広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5253,eqnet-5253,5253,広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5254,eqnet-5254,5254,広島大学 自然科学研究支援開発センター 機器共用・分析部門 共焦点レーザー顕微鏡,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5255,eqnet-5255,5255,広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5256,eqnet-5256,5256,広島大学 ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター ゲノム編集イノベーションセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5257,eqnet-5257,5257,鳥取大学 研究推進機構 研究基盤センター 機器運用・研究支援部門,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-5258,eqnet-5258,5258,鳥取大学 研究推進機構 研究基盤センター 機器運用・研究支援部門,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-5259,eqnet-5259,5259,鳥取大学 研究推進機構 研究基盤センター 機器運用・研究支援部門,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-5261,eqnet-5261,5261,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5262,eqnet-5262,5262,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5263,eqnet-5263,5263,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5264,eqnet-5264,5264,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5265,eqnet-5265,5265,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5266,eqnet-5266,5266,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5267,eqnet-5267,5267,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5268,eqnet-5268,5268,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5270,eqnet-5270,5270,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5271,eqnet-5271,5271,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5272,eqnet-5272,5272,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5274,eqnet-5274,5274,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5278,eqnet-5278,5278,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5279,eqnet-5279,5279,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5280,eqnet-5280,5280,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5281,eqnet-5281,5281,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5285,eqnet-5285,5285,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5286,eqnet-5286,5286,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-529,eqnet-529,529,室蘭工業大学 工学部,,北海道,,北海道,eqnet_org_map,prefix,室蘭工業大学
eqnet-5290,eqnet-5290,5290,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5291,eqnet-5291,5291,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5292,eqnet-5292,5292,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5293,eqnet-5293,5293,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5294,eqnet-5294,5294,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5295,eqnet-5295,5295,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5296,eqnet-5296,5296,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5297,eqnet-5297,5297,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5298,eqnet-5298,5298,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5299,eqnet-5299,5299,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5300,eqnet-5300,5300,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5301,eqnet-5301,5301,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5302,eqnet-5302,5302,山口大学 総合科学実験センター システム生物学・RI分析施設,,山口県,,中国,eqnet_org_map,prefix,山口大学
eqnet-5303,eqnet-5303,5303,山口大学 総合科学実験センター システム生物学・RI分析施設,,山口県,,中国,eqnet_org_map,prefix,山口大学
eqnet-5304,eqnet-5304,5304,山口大学 総合科学実験センター システム生物学・RI分析施設,,山口県,,中国,eqnet_org_map,prefix,山口大学
eqnet-5305,eqnet-5305,5305,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5306,eqnet-5306,5306,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5307,eqnet-5307,5307,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5308,eqnet-5308,5308,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5309,eqnet-5309,5309,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-531,eqnet-531,531,東京学芸大学 教育学部 分子化学分野,,東京都,,関東,eqnet_org_map,prefix,東京学芸大学
eqnet-5310,eqnet-5310,5310,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5311,eqnet-5311,5311,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5312,eqnet-5312,5312,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5313,eqnet-5313,5313,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5315,eqnet-5315,5315,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5316,eqnet-5316,5316,東北大学 研究推進・支援機構コアファシリティ統括センター,,宮城県,,東北,eqnet_org_map,prefix,東北大学
eqnet-5318,eqnet-5318,5318,広島大学 自然科学研究支援開発センター 機器共用・分析部門 電子顕微鏡,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-532,eqnet-532,532,京都大学 複合原子力科学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-5320,eqnet-5320,5320,東京農工大学 学術研究支援総合センター 機器分析施設 機器分析施設,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-5331,eqnet-5331,5331,茨城大学 農学部 食生命科学科 食品保蔵学研究室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-5332,eqnet-5332,5332,茨城大学 農学部 食生命科学科 食品保蔵学研究室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-5333,eqnet-5333,5333,茨城大学 農学部 食生命科学科 食品保蔵学研究室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-5334,eqnet-5334,5334,茨城大学 農学部 食生命科学科 食品保蔵学研究室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-5335,eqnet-5335,5335,茨城大学 農学部 食生命科学科 食品保蔵学研究室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-5337,eqnet-5337,5337,茨城大学 農学部 食生命科学科 食品保蔵学研究室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-5338,eqnet-5338,5338,茨城大学 農学部 食生命科学科 食品保蔵学研究室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-5339,eqnet-5339,5339,茨城大学 農学部 食生命科学科 食品保蔵学研究室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-534,eqnet-534,534,富山大学 研究推進機構研究推進総合支援センター,,富山県,,中部,eqnet_org_map,prefix,富山大学
eqnet-5340,eqnet-5340,5340,茨城大学 地球・地域環境共創機構 水圏環境フィールドステーション 山口研究室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-5341,eqnet-5341,5341,茨城大学 地球・地域環境共創機構 水圏環境フィールドステーション,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-5344,eqnet-5344,5344,弘前大学 共用機器基盤センター,,青森県,,東北,eqnet_org_map,prefix,弘前大学
eqnet-5345,eqnet-5345,5345,弘前大学 共用機器基盤センター,,青森県,,東北,eqnet_org_map,prefix,弘前大学
eqnet-5346,eqnet-5346,5346,高知大学 海洋コア国際研究所,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-5347,eqnet-5347,5347,高知大学 海洋コア国際研究所,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-5348,eqnet-5348,5348,茨城大学 理学部 理学科・生物科学コース 諸岡研究室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-5349,eqnet-5349,5349,茨城大学 理学部 理学科・生物科学コース 諸岡研究室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-5350,eqnet-5350,5350,千葉大学 共用機器センター 共用機器センタ- 共用機器センター,,千葉県,,関東,eqnet_org_map,prefix,千葉大学
eqnet-5351,eqnet-5351,5351,千葉大学 共用機器センター 共用機器センタ- 共用機器センター,,千葉県,,関東,eqnet_org_map,prefix,千葉大学
eqnet-5354,eqnet-5354,5354,鹿児島大学 医歯学総合研究科 南九州先端医療開発センター 南九州先端医療開発センター,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-5355,eqnet-5355,5355,鹿児島大学 医歯学総合研究科 南九州先端医療開発センター 南九州先端医療開発センター,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-5356,eqnet-5356,5356,鹿児島大学 医歯学総合研究科 南九州先端医療開発センター 南九州先端医療開発センター,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-5357,eqnet-5357,5357,鹿児島大学 医歯学総合研究科 南九州先端医療開発センター 南九州先端医療開発センター,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-5358,eqnet-5358,5358,鹿児島大学 医歯学総合研究科 南九州先端医療開発センター 南九州先端医療開発センター,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-5362,eqnet-5362,5362,広島大学 BMKセンター BMKセンター BMKセンター,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5365,eqnet-5365,5365,千葉大学 薬学部 生命薬学研究部門 予防薬学,,千葉県,,関東,eqnet_org_map,prefix,千葉大学
eqnet-537,eqnet-537,537,奈良女子大学 人間文化研究科 共生自然科学専攻,,奈良県,,関西,eqnet_org_map,prefix,奈良女子大学
eqnet-5370,eqnet-5370,5370,広島大学 先進理工系科学研究科 応用化学プログラム 無機・ハイブリッド材料化学,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5373,eqnet-5373,5373,山口大学 総合科学実験センター システム生物学・RI分析施設,,山口県,,中国,eqnet_org_map,prefix,山口大学
eqnet-5375,eqnet-5375,5375,島根大学 材料エネルギー学部 材料エネルギー学科 材料エネルギー学科,,島根県,,中国,eqnet_org_map,prefix,島根大学
eqnet-5378,eqnet-5378,5378,鳥取大学 研究推進機構 研究基盤センター 機器運用・研究支援部門,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-538,eqnet-538,538,奈良女子大学 人間文化研究科 共生自然科学専攻,,奈良県,,関西,eqnet_org_map,prefix,奈良女子大学
eqnet-5381,eqnet-5381,5381,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-5382,eqnet-5382,5382,広島大学 自然科学研究支援開発センター 機器共用・分析部門 質量分析装置,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5383,eqnet-5383,5383,広島大学 医系科学研究科(医) 医学分野(基礎系) ウイルス学,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5386,eqnet-5386,5386,島根大学 材料エネルギー学部 材料エネルギー学科 材料エネルギー学科,,島根県,,中国,eqnet_org_map,prefix,島根大学
eqnet-5387,eqnet-5387,5387,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5388,eqnet-5388,5388,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5389,eqnet-5389,5389,広島大学 デジタルものづくり教育研究センター 材料モデルベースリサーチ部門 材料MBRプロジェクト,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5391,eqnet-5391,5391,香川大学 農学部,,香川県,,四国,eqnet_org_map,prefix,香川大学
eqnet-5392,eqnet-5392,5392,茨城大学 グリーンバイオテクノロジー研究センター,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-5393,eqnet-5393,5393,名古屋工業大学 産学官金連携機構設備共用部門,,愛知県,,中部,eqnet_org_map,prefix,名古屋工業大学
eqnet-5396,eqnet-5396,5396,鳥取大学 研究推進機構 研究基盤センター 機器運用・研究支援部門,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-5397,eqnet-5397,5397,横浜国立大学 研究推進機構 機器分析評価センター,,神奈川県,,関東,eqnet_org_map,prefix,横浜国立大学
eqnet-5398,eqnet-5398,5398,広島大学 自然科学研究支援開発センター 機器共用・分析部門 核磁気共鳴装置,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5402,eqnet-5402,5402,神戸大学 研究基盤センター アイソトープ部門,,兵庫県,,関西,eqnet_org_map,prefix,神戸大学
eqnet-5403,eqnet-5403,5403,神戸大学 研究基盤センター アイソトープ部門,,兵庫県,,関西,eqnet_org_map,prefix,神戸大学
eqnet-5404,eqnet-5404,5404,神戸大学 研究基盤センター アイソトープ部門,,兵庫県,,関西,eqnet_org_map,prefix,神戸大学
eqnet-5405,eqnet-5405,5405,島根大学 研究・学術情報本部 総合科学研究支援センター 物質機能分析部門,,島根県,,中国,eqnet_org_map,prefix,島根大学
eqnet-5406,eqnet-5406,5406,岡山大学 自然生命科学研究支援センター 分析計測分野 分析計測分野8748,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-5408,eqnet-5408,5408,長崎大学 研究開発推進機構 設備共同利用部門,,長崎県,,九州,eqnet_org_map,prefix,長崎大学
eqnet-5414,eqnet-5414,5414,横浜国立大学 研究推進機構 機器分析評価センター,,神奈川県,,関東,eqnet_org_map,prefix,横浜国立大学
eqnet-5415,eqnet-5415,5415,横浜国立大学 研究推進機構 機器分析評価センター,,神奈川県,,関東,eqnet_org_map,prefix,横浜国立大学
eqnet-5416,eqnet-5416,5416,横浜国立大学 研究推進機構 機器分析評価センター,,神奈川県,,関東,eqnet_org_map,prefix,横浜国立大学
eqnet-5417,eqnet-5417,5417,横浜国立大学 研究推進機構 機器分析評価センター,,神奈川県,,関東,eqnet_org_map,prefix,横浜国立大学
eqnet-5418,eqnet-5418,5418,横浜国立大学 研究推進機構 機器分析評価センター 機器分析評価室,,神奈川県,,関東,eqnet_org_map,prefix,横浜国立大学
eqnet-5419,eqnet-5419,5419,横浜国立大学 研究推進機構 機器分析評価センター 機器分析評価室,,神奈川県,,関東,eqnet_org_map,prefix,横浜国立大学
eqnet-5420,eqnet-5420,5420,大阪大学 産業科学研究所 フレキシブル3D実装協働研究所 フレキシブル3D実装協働研究所,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-5421,eqnet-5421,5421,大阪大学 産業科学研究所 フレキシブル3D実装協働研究所 フレキシブル3D実装協働研究所,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-5422,eqnet-5422,5422,大阪大学 産業科学研究所 フレキシブル3D実装協働研究所 フレキシブル3D実装協働研究所,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-5423,eqnet-5423,5423,大阪大学 産業科学研究所 フレキシブル3D実装協働研究所 フレキシブル3D実装協働研究所,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-5424,eqnet-5424,5424,大阪大学 産業科学研究所 フレキシブル3D実装協働研究所 フレキシブル3D実装協働研究所,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-5425,eqnet-5425,5425,大阪大学 産業科学研究所 フレキシブル3D実装協働研究所 フレキシブル3D実装協働研究所,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-5426,eqnet-5426,5426,大阪大学 産業科学研究所 フレキシブル3D実装協働研究所 フレキシブル3D実装協働研究所,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-5427,eqnet-5427,5427,大阪大学 産業科学研究所 フレキシブル3D実装協働研究所 フレキシブル3D実装協働研究所,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-5428,eqnet-5428,5428,大阪大学 産業科学研究所 フレキシブル3D実装協働研究所 フレキシブル3D実装協働研究所,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-5429,eqnet-5429,5429,鳥取大学 研究推進機構 研究基盤センター 機器運用・研究支援部門,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-5431,eqnet-5431,5431,福井大学 ふくい産学官共同研究拠点,,福井県,,中部,eqnet_org_map,prefix,福井大学
eqnet-5432,eqnet-5432,5432,広島大学 自然科学研究支援開発センター 機器共用・分析部門 共焦点レーザー顕微鏡,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5433,eqnet-5433,5433,島根大学 研究・学術情報本部 総合科学研究支援センター 遺伝子機能解析部門3,,島根県,,中国,eqnet_org_map,prefix,島根大学
eqnet-5434,eqnet-5434,5434,富山大学 研究推進機構研究推進総合支援センター 自然科学研究支援ユニット 機器分析施設,,富山県,,中部,eqnet_org_map,prefix,富山大学
eqnet-5435,eqnet-5435,5435,富山大学 研究推進機構研究推進総合支援センター 自然科学研究支援ユニット 機器分析施設,,富山県,,中部,eqnet_org_map,prefix,富山大学
eqnet-5436,eqnet-5436,5436,福井大学 ふくい産学官共同研究拠点,,福井県,,中部,eqnet_org_map,prefix,福井大学
eqnet-5437,eqnet-5437,5437,福井大学 ふくい産学官共同研究拠点,,福井県,,中部,eqnet_org_map,prefix,福井大学
eqnet-5438,eqnet-5438,5438,福井大学 ふくい産学官共同研究拠点,,福井県,,中部,eqnet_org_map,prefix,福井大学
eqnet-5439,eqnet-5439,5439,福井大学 ふくい産学官共同研究拠点,,福井県,,中部,eqnet_org_map,prefix,福井大学
eqnet-544,eqnet-544,544,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-5440,eqnet-5440,5440,鹿児島大学 先端科学研究推進センター 研究支援ユニット 遺伝子実験部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-5441,eqnet-5441,5441,広島大学 自然科学研究支援開発センター 機器共用・分析部門 シーケンサー,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-5442,eqnet-5442,5442,島根大学 総合理工学部 総合理工学科 亀井研究室,,島根県,,中国,eqnet_org_map,prefix,島根大学
eqnet-545,eqnet-545,545,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-546,eqnet-546,546,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-549,eqnet-549,549,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-550,eqnet-550,550,東京科学大学 オープンファシリティセンター すずかけ台分析部門,,東京都,,関東,eqnet_org_map,prefix,東京科学大学
eqnet-551,eqnet-551,551,東京科学大学 オープンファシリティセンター すずかけ台分析部門,,東京都,,関東,eqnet_org_map,prefix,東京科学大学
eqnet-552,eqnet-552,552,東京科学大学 オープンファシリティセンター すずかけ台分析部門,,東京都,,関東,eqnet_org_map,prefix,東京科学大学
eqnet-564,eqnet-564,564,九州大学 先導物質化学研究所 物質機能評価センター,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-565,eqnet-565,565,九州大学 先導物質化学研究所 物質機能評価センター,,福岡県,,九州,eqnet_org_map,prefix,九州大学
eqnet-567,eqnet-567,567,広島大学 自然科学研究支援開発センター 機器共用・分析部門 核磁気共鳴装置,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-568,eqnet-568,568,広島大学 自然科学研究支援開発センター 機器共用・分析部門 核磁気共鳴装置,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-569,eqnet-569,569,広島大学 自然科学研究支援開発センター 機器共用・分析部門 核磁気共鳴装置,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-57,eqnet-57,57,三重大学 生命科学研究支援センター,,三重県,,中部,eqnet_org_map,prefix,三重大学
eqnet-570,eqnet-570,570,山口大学 総合科学実験センター常盤分室,,山口県,,中国,eqnet_org_map,prefix,山口大学
eqnet-571,eqnet-571,571,横浜国立大学 研究推進機構 機器分析評価センター,,神奈川県,,関東,eqnet_org_map,prefix,横浜国立大学
eqnet-572,eqnet-572,572,横浜国立大学 研究推進機構 機器分析評価センター,,神奈川県,,関東,eqnet_org_map,prefix,横浜国立大学
eqnet-574,eqnet-574,574,愛媛大学 学術支援センター物質科学部門,,愛媛県,,四国,eqnet_org_map,prefix,愛媛大学
eqnet-581,eqnet-581,581,熊本大学 大学院自然科学研究科 物質生命化学専攻,,熊本県,,九州,eqnet_org_map,prefix,熊本大学
eqnet-582,eqnet-582,582,東京科学大学 オープンファシリティセンター 研究基盤戦略室 ファシリティステーション部門,,東京都,,関東,eqnet_org_map,prefix,東京科学大学
eqnet-585,eqnet-585,585,電気通信大学 研究設備センター,,東京都,,関東,eqnet_org_map,prefix,電気通信大学
eqnet-587,eqnet-587,587,電気通信大学 研究設備センター,,東京都,,関東,eqnet_org_map,prefix,電気通信大学
eqnet-588,eqnet-588,588,大分大学 工学部 応用化学科 機能物質化学講座(豊田),,大分県,,九州,eqnet_org_map,prefix,大分大学
eqnet-590,eqnet-590,590,高知大学 理学部 応用化学,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-591,eqnet-591,591,高知大学 理学部 応用化学,,高知県,,四国,eqnet_org_map,prefix,高知大学
