eqnet_equipment_id,large_category_id,large_category_name,category_id,category_name_raw,category_small_name,equipment_count_hint,source_total,candidate_count,has_conflict
2066,157,電子顕微鏡および関連機器,164,"微細加工装置(EB, FIB他) (73 台)","微細加工装置(EB, FIB他)",73,73,1,False
2068,103,保管/収納,105,デシケーター (2 台),デシケーター,2,2,1,False
2069,166,半導体製造関連装置,167,半導体製造関連装置 (98 台),半導体製造関連装置,98,98,1,False
2070,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
2071,10,核磁気共鳴装置(NMR),20,600MHz NMR装置 (28 台),600MHz NMR装置,28,28,1,False
2074,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
2075,26,光分析装置,29,"光電子分光装置 (XPS, UPS, ESCA, PYS) (17 台)","光電子分光装置 (XPS, UPS, ESCA, PYS)",17,17,1,False
2076,106,画像撮影/解析,113,"核磁気共鳴イメージング(MRI), X線CT (XrayCT), PET (27 台)","核磁気共鳴イメージング(MRI), X線CT (XrayCT), PET",27,27,1,False
2077,130,質量分析装置(MS),139,MALDI-TOF-MS (40 台),MALDI-TOF-MS,40,40,1,False
2080,178,実験施設,181,飼育 (7 台),飼育,7,7,1,False
2081,130,質量分析装置(MS),141,その他 (35 台),その他,35,35,1,False
2083,10,核磁気共鳴装置(NMR),16,400MHz NMR装置 (50 台),400MHz NMR装置,50,50,1,False
2084,39,構造解析/元素分析,48,"粉末・薄膜X線回折、小角散乱(XRD, SAXS) (37 台)","粉末・薄膜X線回折、小角散乱(XRD, SAXS)",37,37,1,False
2085,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
2086,74,物性計測/成分分析,75,レオロジー測定装置(rheometry) (10 台),レオロジー測定装置(rheometry),10,10,1,False
2087,26,光分析装置,30,赤外分光光度計/ラマン分光装置 (90 台),赤外分光光度計/ラマン分光装置,90,90,1,False
2088,26,光分析装置,30,赤外分光光度計/ラマン分光装置 (90 台),赤外分光光度計/ラマン分光装置,90,90,1,False
2089,157,電子顕微鏡および関連機器,158,"走査型プローブ顕微鏡 (SPM, STM, AFM) (57 台)","走査型プローブ顕微鏡 (SPM, STM, AFM)",57,57,1,False
2090,142,熱分析・熱測定装置,143,熱分析・熱測定装置 (59 台),熱分析・熱測定装置,59,59,1,False
2091,74,物性計測/成分分析,75,レオロジー測定装置(rheometry) (10 台),レオロジー測定装置(rheometry),10,10,1,False
2092,157,電子顕微鏡および関連機器,158,"走査型プローブ顕微鏡 (SPM, STM, AFM) (57 台)","走査型プローブ顕微鏡 (SPM, STM, AFM)",57,57,1,False
2093,26,光分析装置,29,"光電子分光装置 (XPS, UPS, ESCA, PYS) (17 台)","光電子分光装置 (XPS, UPS, ESCA, PYS)",17,17,1,False
2094,157,電子顕微鏡および関連機器,158,"走査型プローブ顕微鏡 (SPM, STM, AFM) (57 台)","走査型プローブ顕微鏡 (SPM, STM, AFM)",57,57,1,False
2095,39,構造解析/元素分析,48,"粉末・薄膜X線回折、小角散乱(XRD, SAXS) (37 台)","粉末・薄膜X線回折、小角散乱(XRD, SAXS)",37,37,1,False
2096,39,構造解析/元素分析,48,"粉末・薄膜X線回折、小角散乱(XRD, SAXS) (37 台)","粉末・薄膜X線回折、小角散乱(XRD, SAXS)",37,37,1,False
2097,39,構造解析/元素分析,42,X線回折装置(XRD) (102 台),X線回折装置(XRD),102,102,1,False
2098,39,構造解析/元素分析,48,"粉末・薄膜X線回折、小角散乱(XRD, SAXS) (37 台)","粉末・薄膜X線回折、小角散乱(XRD, SAXS)",37,37,1,False
2099,144,光学顕微鏡/病理,148,共焦点顕微鏡(Confocal microscopy) (50 台),共焦点顕微鏡(Confocal microscopy),50,50,1,False
2100,83,分離分析装置,85,アミノ酸分析 (5 台),アミノ酸分析,5,5,1,False
2101,93,遠心/粉砕/加熱機器,99,超遠心分離機 (32 台),超遠心分離機,32,32,1,False
2102,74,物性計測/成分分析,76,光散乱光度計(ポリマー分子量・ゼータ電位・粒子径)(MALS他) (13 台),光散乱光度計(ポリマー分子量・ゼータ電位・粒子径)(MALS他),13,13,1,False
2103,39,構造解析/元素分析,45,元素分析関連製品 (47 台),元素分析関連製品,47,47,1,False
2104,130,質量分析装置(MS),139,MALDI-TOF-MS (40 台),MALDI-TOF-MS,40,40,1,False
2105,168,遺伝子・ゲノム,169,DNAシーケンサー(サンガ―法) (30 台),DNAシーケンサー(サンガ―法),30,30,1,False
2106,83,分離分析装置,88,ゲルパーミエイションクロマトグラフィ(GPC) (4 台),ゲルパーミエイションクロマトグラフィ(GPC),4,4,1,False
2107,26,光分析装置,32,旋光分散計・円ニ色性分散計 (20 台),旋光分散計・円ニ色性分散計,20,20,1,False
2108,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
2109,157,電子顕微鏡および関連機器,163,透過型電子顕微鏡 (TEM) (83 台),透過型電子顕微鏡 (TEM),83,83,1,False
2111,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
2112,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
2113,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
2114,39,構造解析/元素分析,44,蛍光X線装置 (37 台),蛍光X線装置,37,37,1,False
2115,130,質量分析装置(MS),134,LC-MS/LC-MS-MS(四重極) (13 台),LC-MS/LC-MS-MS(四重極),13,13,1,False
2116,178,実験施設,185,その他 (36 台),その他,36,36,1,False
2117,26,光分析装置,32,旋光分散計・円ニ色性分散計 (20 台),旋光分散計・円ニ色性分散計,20,20,1,False
2118,83,分離分析装置,84,ガスクロマトグラフ(GC) (13 台),ガスクロマトグラフ(GC),13,13,1,False
2119,116,分子間相互作用解析装置,119,その他 (7 台),その他,7,7,1,False
2120,39,構造解析/元素分析,43,マスイメージング装置(MS imaging) (2 台),マスイメージング装置(MS imaging),2,2,1,False
2121,144,光学顕微鏡/病理,148,共焦点顕微鏡(Confocal microscopy) (50 台),共焦点顕微鏡(Confocal microscopy),50,50,1,False
2122,26,光分析装置,30,赤外分光光度計/ラマン分光装置 (90 台),赤外分光光度計/ラマン分光装置,90,90,1,False
2123,26,光分析装置,30,赤外分光光度計/ラマン分光装置 (90 台),赤外分光光度計/ラマン分光装置,90,90,1,False
2124,39,構造解析/元素分析,47,電子スピン共鳴装置(ESR) (34 台),電子スピン共鳴装置(ESR),34,34,1,False
2125,157,電子顕微鏡および関連機器,158,"走査型プローブ顕微鏡 (SPM, STM, AFM) (57 台)","走査型プローブ顕微鏡 (SPM, STM, AFM)",57,57,1,False
2126,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
2127,50,専用測定装置,51,オージェ電子分光装置(AES) (4 台),オージェ電子分光装置(AES),4,4,1,False
2128,50,専用測定装置,61,表面粗さ・表面形状測定器 (15 台),表面粗さ・表面形状測定器,15,15,1,False
2129,10,核磁気共鳴装置(NMR),18,500MHz NMR装置 (44 台),500MHz NMR装置,44,44,1,False
2130,10,核磁気共鳴装置(NMR),18,500MHz NMR装置 (44 台),500MHz NMR装置,44,44,1,False
2131,39,構造解析/元素分析,45,元素分析関連製品 (47 台),元素分析関連製品,47,47,1,False
2132,69,電気泳動装置,71,ゲル・等電点電気泳動装置 (14 台),ゲル・等電点電気泳動装置,14,14,1,False
2133,39,構造解析/元素分析,44,蛍光X線装置 (37 台),蛍光X線装置,37,37,1,False
2134,126,フローサイトメトリー(FCM)/細胞分離,127,セルソーター (32 台),セルソーター,32,32,1,False
2135,157,電子顕微鏡および関連機器,162,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.) (84 台),電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),84,84,1,False
2136,39,構造解析/元素分析,42,X線回折装置(XRD) (102 台),X線回折装置(XRD),102,102,1,False
2137,166,半導体製造関連装置,167,半導体製造関連装置 (98 台),半導体製造関連装置,98,98,1,False
2138,144,光学顕微鏡/病理,150,レーザーマイクロダイセクション(LMD) (9 台),レーザーマイクロダイセクション(LMD),9,9,1,False
2139,168,遺伝子・ゲノム,169,DNAシーケンサー(サンガ―法) (30 台),DNAシーケンサー(サンガ―法),30,30,1,False
2140,168,遺伝子・ゲノム,174,リアルタイムPCR装置 (40 台),リアルタイムPCR装置,40,40,1,False
2141,178,実験施設,184,蒸留水・超純水装置 (11 台),蒸留水・超純水装置,11,11,1,False
2142,178,実験施設,184,蒸留水・超純水装置 (11 台),蒸留水・超純水装置,11,11,1,False
2143,130,質量分析装置(MS),136,LC-MS/LC-MS-MS(ハイブリッド) (14 台),LC-MS/LC-MS-MS(ハイブリッド),14,14,1,False
2144,130,質量分析装置(MS),141,その他 (35 台),その他,35,35,1,False
2145,83,分離分析装置,89,その他 (5 台),その他,5,5,1,False
2146,83,分離分析装置,89,その他 (5 台),その他,5,5,1,False
2147,126,フローサイトメトリー(FCM)/細胞分離,128,セルアナライザー (17 台),セルアナライザー,17,17,1,False
2148,126,フローサイトメトリー(FCM)/細胞分離,127,セルソーター (32 台),セルソーター,32,32,1,False
2149,3,その他,5,パッチクランプ (1 台),パッチクランプ,1,1,1,False
2150,144,光学顕微鏡/病理,146,蛍光顕微鏡 (40 台),蛍光顕微鏡,40,40,1,False
2151,178,実験施設,185,その他 (36 台),その他,36,36,1,False
2152,144,光学顕微鏡/病理,148,共焦点顕微鏡(Confocal microscopy) (50 台),共焦点顕微鏡(Confocal microscopy),50,50,1,False
2154,74,物性計測/成分分析,82,その他 (13 台),その他,13,13,1,False
2156,74,物性計測/成分分析,79,"磁気特性測定装置(SQUID, VSM) (33 台)","磁気特性測定装置(SQUID, VSM)",33,33,1,False
2157,130,質量分析装置(MS),141,その他 (35 台),その他,35,35,1,False
2158,39,構造解析/元素分析,40,ICP/MS (15 台),ICP/MS,15,15,1,False
2159,130,質量分析装置(MS),137,GC-MS/GC-TOF-MS (18 台),GC-MS/GC-TOF-MS,18,18,1,False
2160,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
2161,74,物性計測/成分分析,79,"磁気特性測定装置(SQUID, VSM) (33 台)","磁気特性測定装置(SQUID, VSM)",33,33,1,False
2162,74,物性計測/成分分析,79,"磁気特性測定装置(SQUID, VSM) (33 台)","磁気特性測定装置(SQUID, VSM)",33,33,1,False
2163,168,遺伝子・ゲノム,169,DNAシーケンサー(サンガ―法) (30 台),DNAシーケンサー(サンガ―法),30,30,1,False
2165,130,質量分析装置(MS),138,GC-MS(その他) (13 台),GC-MS(その他),13,13,1,False
2166,39,構造解析/元素分析,44,蛍光X線装置 (37 台),蛍光X線装置,37,37,1,False
2168,39,構造解析/元素分析,41,ICP発光分析装置 (27 台),ICP発光分析装置,27,27,1,False
2169,50,専用測定装置,62,放射線・RI(放射性同位体)関連 (83 台),放射線・RI(放射性同位体)関連,83,83,1,False
2170,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
2172,130,質量分析装置(MS),141,その他 (35 台),その他,35,35,1,False
2173,3,その他,6,その他 (235 台),その他,235,235,1,False
2176,50,専用測定装置,62,放射線・RI(放射性同位体)関連 (83 台),放射線・RI(放射性同位体)関連,83,83,1,False
2178,74,物性計測/成分分析,78,粒度分布測定・ゼータ電位測定 (9 台),粒度分布測定・ゼータ電位測定,9,9,1,False
2179,3,その他,6,その他 (235 台),その他,235,235,1,False
2182,39,構造解析/元素分析,48,"粉末・薄膜X線回折、小角散乱(XRD, SAXS) (37 台)","粉末・薄膜X線回折、小角散乱(XRD, SAXS)",37,37,1,False
2183,10,核磁気共鳴装置(NMR),16,400MHz NMR装置 (50 台),400MHz NMR装置,50,50,1,False
2184,10,核磁気共鳴装置(NMR),19,500MHz 固体NMR装置 (3 台),500MHz 固体NMR装置,3,3,1,False
2185,10,核磁気共鳴装置(NMR),20,600MHz NMR装置 (28 台),600MHz NMR装置,28,28,1,False
2186,39,構造解析/元素分析,47,電子スピン共鳴装置(ESR) (34 台),電子スピン共鳴装置(ESR),34,34,1,False
2187,130,質量分析装置(MS),131,二重収束型MS (17 台),二重収束型MS,17,17,1,False
2188,130,質量分析装置(MS),137,GC-MS/GC-TOF-MS (18 台),GC-MS/GC-TOF-MS,18,18,1,False
2189,130,質量分析装置(MS),137,GC-MS/GC-TOF-MS (18 台),GC-MS/GC-TOF-MS,18,18,1,False
2190,83,分離分析装置,86,液体クロマトグラフ(HPLC/UPLC) (34 台),液体クロマトグラフ(HPLC/UPLC),34,34,1,False
2191,130,質量分析装置(MS),132,LC-MS/LC-MS-MS (23 台),LC-MS/LC-MS-MS,23,23,1,False
2192,130,質量分析装置(MS),139,MALDI-TOF-MS (40 台),MALDI-TOF-MS,40,40,1,False
2193,83,分離分析装置,86,液体クロマトグラフ(HPLC/UPLC) (34 台),液体クロマトグラフ(HPLC/UPLC),34,34,1,False
2194,157,電子顕微鏡および関連機器,163,透過型電子顕微鏡 (TEM) (83 台),透過型電子顕微鏡 (TEM),83,83,1,False
2195,157,電子顕微鏡および関連機器,163,透過型電子顕微鏡 (TEM) (83 台),透過型電子顕微鏡 (TEM),83,83,1,False
2196,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
2197,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
2198,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
2199,144,光学顕微鏡/病理,155,染色/包埋/ミクロトーム (30 台),染色/包埋/ミクロトーム,30,30,1,False
2200,188,成膜・蒸着・膜厚測定,190,真空蒸着・スパッタ(vac. coater・Sputter) (50 台),真空蒸着・スパッタ(vac. coater・Sputter),50,50,1,False
2201,157,電子顕微鏡および関連機器,162,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.) (84 台),電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),84,84,1,False
2202,188,成膜・蒸着・膜厚測定,190,真空蒸着・スパッタ(vac. coater・Sputter) (50 台),真空蒸着・スパッタ(vac. coater・Sputter),50,50,1,False
2203,188,成膜・蒸着・膜厚測定,190,真空蒸着・スパッタ(vac. coater・Sputter) (50 台),真空蒸着・スパッタ(vac. coater・Sputter),50,50,1,False
2204,157,電子顕微鏡および関連機器,162,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.) (84 台),電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),84,84,1,False
