seq,doc_id,name,org_name,category_general,category_detail,papers_count
4097,4Dg04MEJOIazemCa4MUD,透過型電子顕微鏡システム,九州大学 中央分析センター(伊都地区),,,3
4098,4NvJ3wSQKKHIjt4mCPcL,透過型電子顕微鏡システム,九州大学 中央分析センター部局管理装置(筑紫地区),,,3
4099,e99JNcd5eTnNSXXdFE1M,透過型電子顕微鏡システム,山口大学 リサーチファシリティマネジメントセンター,電子顕微鏡および関連機器,その他主要機器,3
4100,hoIcgp55GIF5hQaLebvZ,透過型電子顕微鏡システム,九州大学 工学研究院部局管理装置,,,3
4101,obCaupjmM50ixtUwhpf5,透過型電子顕微鏡システム,九州大学 中央分析センター(筑紫地区),,,3
4102,HOUx0vZNUfNfWLH8853S,透過型電子顕微鏡装置,東京工業大学,分析,電磁気分析装置 / 透過電子顕微鏡（ＴＥＭ）,3
4103,4AKU4tjdufqclZoDSWY5,透過型電子顕微鏡（TEM）,豊橋技術科学大学 教育研究基盤センター,分析支援部門,,3
4104,Z5OtmZ97jTcmQMVqBcYn,透過型電子顕微鏡（TEM）,鳥取大学 共同利用設備,顕微鏡,,3
4105,wALOCI9U5yPjeemLZUHn,透過型電子顕微鏡（TEM）,宇都宮大学 研究推進機構 機器分析センター,機器分析センター 管理・運用設備,顕微鏡装置群,3
4106,z8Lgu6BbwNmfAx3XJL2u,透過型電子顕微鏡（TEM）,千葉大学 共用機器センター,電子顕微鏡,,3
4107,4KBpQe6RXwe1NQLTGjbm,透過電子顕微鏡,新潟大学 理学部,電子顕微鏡,,3
4108,sveJr89tJj7YRSvwT7Pm,透過電子顕微鏡,東京工業大学,分析,電磁気分析装置 / 透過電子顕微鏡（ＴＥＭ）,3
4109,v65MkDPVx1tcvzcMKNuT,透過電子顕微鏡 JEM-1400Flash,東京医科歯科大学,研究設備,,3
4110,EpLt2xZ4OjR5GEpSrmN7,透過電子顕微鏡 JEM-2010,京都大学 工学部・大学院工学研究科,物理系(材料工学専攻),,3
4111,9CrmoOi6RTF9GaUD2HFz,透過電子顕微鏡 TEM,長岡技術科学大学 分析計測センター,分析計測センター,共同利用機器および設備,3
4112,8hwvOxzcpXxHr1J1TqO0,透過電子顕微鏡(TEM),北海道大学,顕微鏡(電子) (Electron Microscopes),透過型電子顕微鏡(TEM) (Transmission Electron Microscope (TEM)),3
4113,vWm7p8MQDjPGmv62Ih9M,透過電子顕微鏡システム (日本電子JEM-2010F),名古屋大学 未来材料・システム研究所,共通機器,,3
4114,LL3eH60QkZlLVLDQUytZ,透過電子顕微鏡（TEM）,九州工業大学 機器分析センター,機器分析センター,,3
4115,YNU-TEM,透過電子顕微鏡（TEM）,横浜国立大学 機器分析評価センター,研究設備,,3
4116,57E2XOBCcBGYYZ53HTj5,透過電子顕微鏡（付CCD カメラ）H-7100/XR81,東京医科歯科大学,研究設備,,3
4117,rpomRO6ROD9DWpxstXNW,速度型検出器,北海道大学,専用測定装置_HU (Specialized Measurement Equipment),None,3
4118,8hbcsGDW34lzktuYwWmc,遊星ボールミル,北海道大学,前処理装置_HU (Sample Preparation Equipment),None,3
4119,npAYH64UOqHILqCx2G3m,遊星ボールミル,北海道大学,その他_HU (Others),None,3
4120,ldiIiVckefcWEtJplMrq,遠心エバポレーター,北海道大学,前処理装置_HU (Sample Preparation Equipment),None,3
4121,0GnqtjKWTE9wDQ5rcSBW,遠心エバポレーター CE 1D,筑波大学 オープンファシリティー推進機構,生体物質解析装置,,3
4122,JKQLGGDg8ApfJRtCauaj,遠心分離機 H-900,鹿児島大学 先端科学研究推進センター 機器分析部門,機器分析部門,産学交流プラザ１Ｆ,3
4123,kBj06uv1od7m2BoXNXuo,遠心分離機システム マイクロ冷却遠心機,北海道大学,前処理装置_HU (Sample Preparation Equipment),None,3
4124,ieoanni7uvOW41ToZmhV,遠心機,北海道大学,前処理装置_HU (Sample Preparation Equipment),None,3
4125,ydlocGYwprv24fEW7blz,遠心機濃縮機,北海道大学,前処理装置_HU (Sample Preparation Equipment),None,3
4126,b0m2x2Rlrolh9wWPoIqB,遠心濃縮機 CC-105,筑波大学 オープンファシリティー推進機構,生体物質解析装置,,3
4127,kiK7D8YlCb2KyCkBq6pr,遠心濃縮機 スピンドライヤーミニ VC-15SP,筑波大学 オープンファシリティー推進機構,生体物質解析装置,,3
4128,fR8b3jsfYz98vCz9ogbu,遠心濃縮機CC-105 + TU-1000,北海道大学,前処理装置_HU (Sample Preparation Equipment),None,3
4129,LVvWmMWR14hKpyWSYQqd,遠心熱対流PCR装置,大阪大学 コアファシリティ機構 研究設備・機器共通予約システム,バイオ関連,PCRシステム,3
4130,SzahSdWdtnm5wPo9KgvG,遠隔操作対応透過電子顕微鏡,山口大学 リサーチファシリティマネジメントセンター,電子顕微鏡および関連機器,コアファシリティ機器,3
4131,RGErWx3tbqZs5e3Lbb9N,遺伝子増幅装置 PTC-200、PTC-225,東京大学,研究設備,,3
4132,XQr3Y0uMh6ijTbRQQ2zb,遺伝子導入装置,北海道大学,バイオ関連分析装置_HU (Bio-related Analytical Equipment),None,3
4133,sPtdtGPjsvBdu1x3mMd8,遺伝子導入装置,北海道大学,その他_HU (Others),None,3
4134,pbSEmR2CqTFmdrJlt8Xo,遺伝子導入装置 Neon Transfection System,東京医科歯科大学,研究設備,,3
4135,cTeK026MaDsKGMfsWGf3,遺伝子導入装置 PPS-1000,東京大学,研究設備,,3
4136,rXyrEwXGwTX7rgTvLGls,部署,筑波大学,,,2
4137,mm058DbUQoCg7EB8sHCd,酸分解システム MetaPREPAT2 ヒートブロックユニット,北海道大学,前処理装置_HU (Sample Preparation Equipment),None,3
4138,diMgSNfpWiYbHVK8qj3B,酸化炉,東京工業大学,-,半導体・MEMS加工 / 前工程装置,3
4139,p35BYtL6jWn2wcRT6XfJ,酸化炉（Si，GaN，SiC）,東京工業大学,半導体・MEMS加工,- / -,3
4140,a7RLjXjevn1f7jsza4TT,酸化膜LP-CVD(TEOS)装置,産業技術総合研究所,,,3
4141,gtMf2rfcuhFk80LvTajI,酸化装置,東京工業大学,半導体・MEMS加工,前工程装置 / 熱処理装置,3
4142,lMpzk5RSdrFMhdHbqFJj,酸素ファイター,北海道大学,その他_HU (Others),None,3
4143,fAKWWNIGUnR4LhO2SgBK,酸素窒素水素分析装置（ONH836）、炭素硫黄分析装置（CS844）,物質・材料研究機構 NIMS Open Facility,分析・計測,元素分析,3
4144,Jsuj4I3ySVTROUzp3ad0,量子・電子制御ナノマテリアル顕微物性測定装置,北海道大学,顕微鏡(電子) (Electron Microscopes),走査型透過電子顕微鏡(STEM) (Scanning Transmission Electron Microscope (STEM)),3
4145,SvQRc4JuKTgLcTu1rsJh,金スパッタリング・カーボン蒸着装置 株式会社日立ハイテクノロジーズ E-1010,熊本大学工学部附属工学研究機器センター,EPMA室・試料作製室,,3
4146,kH2X4A1oCtskvSfENhhR,金属コータ―【マグネトロンスパッタ装置】 (MSP-1S),群馬大学 コアファシリティ総合センター エンジニアリング分野,,,3
4147,u5zdhG9MlIrZyTQoDJtK,金属膜ICPエッチング装置,産業技術総合研究所,,,3
4148,xdPvNBHtZovyx2XW3pc8,金属蒸着装置,東京工業大学,半導体・MEMS加工,- / -,3
4149,VZVnWWtkT7tdhEQJJGZi,金属顕微鏡,北海道大学,前処理装置_HU (Sample Preparation Equipment),None,3
4150,iiHvU3np1b4bub7FkioZ,鉄材料用高速X線回折装置,岡山大学 自然生命科学研究支援センター 分析計測・極低温部門 分析計測分野,分析計測分野,物理学系,3
4151,EVdnAqSksZxZDWqEUnwt,鋸盤 (PSB-280U),北見工業大学 共用設備センター,工作・加工関連,その他,3
4152,a27uJ3GmC2R3FhEGSw2O,鍛圧用加熱炉（max.1250℃）,物質・材料研究機構 NIMS Open Facility,加工・作製,塑性加工,3
4153,uv31hASI1HKwzJ5t41Bc,鍛圧用移動式加熱炉（max.1200℃）,物質・材料研究機構 NIMS Open Facility,加工・作製,塑性加工,3
4154,V9j1dcEbfmuQkX3QUsHl,長鎖DNAシーケンサー,北海道大学,バイオ関連分析装置 (Bio-related Analytical Equipment),DNA シーケンサ (DNA Sequencer),3
4155,2hJ7hLXwLUevKv55Pgi9,陰圧型ビニールアイソレーター,北海道大学,周辺設備_HU (Peripheral Equipment),None,3
4156,gJsNECA36IOopRPviGGT,陽電子プローブマイクロアナライザー(PPMA),産業技術総合研究所,プローブ分析装置,,3
4157,aCaM3wSDHa4NyWNZDzDW,集束イオンビーム (Focused Ion Beam) 株式会社日立ハイテクノロジーズ NB5000,熊本大学工学部附属工学研究機器センター,FIB・FE-SEM室,,3
4158,oLR9S9PaZKuxZEVmOVrY,集束イオンビーム (Helios G4 UC),広島大学 自然科学研究支援開発センター 機器共用・分析部門,電子顕微鏡(EM) (関連機器も含む),,3
4159,3Ux9Vq4K7nStXmBM6i0x,集束イオンビーム/走査電子顕微鏡 FIB-SEM,長岡技術科学大学 分析計測センター,分析計測センター,共同負担・共同管理機器および設備,3
4160,HRcmnnAhvFOEkJk8qeDK,集束イオンビーム/電界放出形走査電子顕微鏡 FIB-FESEM,長岡技術科学大学 分析計測センター,分析計測センター,共同負担・共同管理機器および設備,3
4161,BGks7pq00gLVpTBwgvDp,集束イオンビーム・走査型電子顕微鏡加工観察装置 JIB-4600F他,京都大学 工学部・大学院工学研究科,化学系 コアラボ,,3
4162,gHjdGlNdf75YZe9Tnpjn,集束イオンビーム加工装置 FIB,長岡技術科学大学 分析計測センター,分析計測センター,共同利用機器および設備,3
4163,QlogdjpYwuivkH1ShtGs,集束イオンビーム加工装置（FIB） Scios2,東京大学,研究設備,,3
4164,P63Fw6mC85xPKzjbEUOW,集束イオンビーム加工観察装置,北海道大学,微細加工・表面加工装置 (Microfabrication & Surface Processing Equipment),集束イオンビーム加工観察装置(FIB) (Focused Ion Beam System),3
4165,ZwT3jDMriuqHzdufFwp4,集束イオンビーム加工観察装置(FIB) 利用停止中,九州工業大学 機器分析センター,機器分析センター,,3
4166,YNU-FIB-SEM-CROSSBEAM-550,集束イオンビーム加工観察装置（FIB-SEM）,横浜国立大学 機器分析評価センター,研究設備,,3
4167,qKmmj7fHhAKocCOOiEV8,集束イオンビーム加工観察装置（FIB）,産業技術総合研究所,観察・計測・分析,,3
4168,moxTpAvGs9NOAdB2AKwp,集束イオンビーム走査型電子顕微鏡(Aquilos2),北海道大学,バイオ関連分析装置 (Bio-related Analytical Equipment),その他のバイオ関連分析装置 (その他のバイオ関連分析装置),3
4169,CUr3hhr2l6tpRmec2JtR,集束イオンビーム（FIB）ナノ加工顕微鏡装置,大阪大学 コアファシリティ機構 研究設備・機器共通予約システム,加工装置,,3
4170,YNU-FIB,集束イオンビーム（Focused Ion Beam :FIB）－走査型電子顕微鏡（Scanning Electron Microscope:SEM）加工観察装置,横浜国立大学 機器分析評価センター,研究設備,,3
4171,MqvPcGSriUJTpMa0o1r5,集束イオン／電子ビーム 複合ビーム加工観察装置(FIB-SEM),名古屋工業大学,分析装置・機器紹介,透過型電子顕微鏡室Ⅳ,3
4172,o1mnJejs9x7ZVBm2JEUc,集細胞遠心装置 Cytospin4,新潟大学 医学科研究推進センター,その他,,3
4173,14fs2yDkne7h4YrUgeGr,集細胞遠心装置サイトスピン4,北海道大学,前処理装置_HU (Sample Preparation Equipment),None,3
4174,vdgUAlAzViKjia8EM9WA,電位計,北海道大学,専用測定装置_HU (Specialized Measurement Equipment),None,3
4175,4Ysrf1nF3RugPmBTVYwx,電動アクチュエータ,北海道大学,周辺設備_HU (Peripheral Equipment),None,3
4176,6JPq0Mn8HERAvp8QYZCz,電動マイクロインジェクター,北海道大学,周辺設備_HU (Peripheral Equipment),None,3
4177,fukb2BLFrRWUEfyQBq3v,電動マイクロインジェクター,北海道大学,その他_HU (Others),None,3
4178,k59vZABAN1Nss0vG0sbs,電動倒立型共焦点顕微鏡 Nikon Eclipse Ti,筑波大学 オープンファシリティー推進機構,生体物質解析装置,,3
4179,arAtjcsAiEZ0KlAPhugR,電動倒立型顕微鏡,北海道大学,顕微鏡(光学)_HU (Optical Microscopes),None,3
4180,jS1c5OHwkattXE3Fytp7,電動解剖鋸モータ－一体型,北海道大学,前処理装置_HU (Sample Preparation Equipment),None,3
4181,92c44B428Foyzn83kqDW,電場型フーリエ変換質量分析計（ESI/DART FTMS),鳥取大学 共同利用設備,質量分析,,3
4182,Y8iywebIFaNUU0LW4pu6,電場観測装置,北海道大学,その他_HU (Others),None,3
4183,UchqCuZg4SINInCHm4Dv,電子スピン共鳴分光装置 ESR,長岡技術科学大学 分析計測センター,分析計測センター,共同利用機器および設備,3
4184,99w4rICy4z9zaYKhxUe5,電子スピン共鳴装置,北海道大学,磁気共鳴装置 (Magnetic Resonance Equipment),電子スピン共鳴装置(ESR) (Electron Spin Resonance (ESR) Spectrometer),3
4185,CJxahEKAlpNSA0zel5bs,電子スピン共鳴装置,新潟大学 共用設備基盤センター,"磁気共鳴分析 (NMR, ESRなど)",ESR,3
4186,hGlryEkRZwmRnlL3kED5,電子スピン共鳴装置 (Bruker E-500),広島大学 自然科学研究支援開発センター 機器共用・分析部門,その他汎用機器,,3
4187,J7Sxo3XsVCYKnJxEUzoa,電子スピン共鳴装置 (JES-FA200),山梨大学 機器分析センター,構造解析,,3
4188,rMjHJyrHT8y3TlkpwuOO,電子スピン共鳴装置 (JES-FA300),山梨大学 機器分析センター,構造解析,,3
4189,7IoChLYxPDRTJ8gtfe7W,電子スピン共鳴装置 (X-band Electron Spin Resonance Spectrometer),大阪大学 コアファシリティ機構 研究設備・機器共通予約システム,電子スピン共鳴(ESR),,3
4190,3EzohEfHYTbu1ZpOm3yA,電子スピン共鳴装置 /JES-FA100 (JEOL),お茶の水女子大学 共通機器センター,磁気共鳴装置,,3
4191,frV8InjdVRFqYhAWEdun,電子スピン共鳴装置 JES_FA200,東京大学,研究設備,,3
4192,RIDwA9HuDcOOpbljqWtQ,電子スピン共鳴装置 （ESR）,奈良先端科学技術大学院大学 マテリアル先端リサーチインフラ事業,核磁気共鳴・電子スピン共鳴,,3
4193,H77q1QsxcsqmStiqDcAq,電子スピン共鳴装置(ESR) JES-FA300,東京大学,研究設備,,3
4194,DpvEOzQyGziqvRpR3Ise,電子スピン共鳴装置(日本電子 JES-FA200),大阪大学 コアファシリティ機構 研究設備・機器共通予約システム,電子スピン共鳴(ESR),,3
4195,MuHjuIe7AOL5tog1Td3s,電子スピン共鳴装置（ESR）,宇都宮大学 研究推進機構 機器分析センター,機器分析センター 管理・運用設備,磁気共鳴分析装置群,3
4196,YNU-ESR_FA200,電子スピン共鳴装置（ESR）,横浜国立大学 機器分析評価センター,研究設備,,3
4197,OAlwHhbpfNBufTAv497s,電子スピン共鳴装置：(ESR),九州工業大学 機器分析センター,機器分析センター,,3
4198,3GvxZ0Yaf9SWCnBUKhmT,電子ビーム型真空蒸着装置,北海道大学,その他_HU (Others),None,3
4199,2HR6xHFuNZTOWlqLT4Kz,電子ビーム描画装置,北海道大学,微細加工・表面加工装置 (Microfabrication & Surface Processing Equipment),電子線描画装置(EB) (Electron Beam Lithography System),3
4200,5xOTBQB0OfDu4cPLBqd6,電子ビーム描画装置,東京工業大学,半導体・MEMS加工,前工程装置 / 露光・描画装置,3
4201,QPkaDDzgRS8KPgHW5fkk,電子ビーム蒸着装置,北海道大学,微細加工・表面加工装置 (Microfabrication & Surface Processing Equipment),成膜装置 (Film Formation and Deposition Equipment),3
4202,zF3aRPsnDWTABsX87OEr,電子ビーム蒸着装置,東京工業大学,半導体・MEMS加工,前工程装置 / 薄膜形成装置,3
4203,VdKWgmjGzYeqhyzBQ58L,電子ビーム蒸着装置 ED-1500 （㈱サンバック）,京都大学 工学部・大学院工学研究科,電気系,,3
4204,jfuVYYLivRiK0B0XKFXj,電子ビーム露光データ加工ソフトウェア,東京工業大学,半導体・MEMS加工,前工程装置 / 露光・描画装置,3
4205,q2Q14BhlMWGT2KHEABuz,電子ビーム露光装置,東京工業大学,半導体・MEMS加工,前工程装置 / 露光・描画装置,3
4206,ixjvZBTx0mbGqKWn0x7v,電子ビーム露光装置 (スピンコータ・ホットプレート・オーブン・ドラフトチャンバ等を含む）,東京工業大学,半導体・MEMS加工,前工程装置 / 露光・描画装置,3
4207,NO6yxelyozcNRB3u09F1,電子ビーム露光装置 JBX-6300 等 （日本電子㈱）,京都大学 工学部・大学院工学研究科,電気系,,3
4208,hFU5VgFuMVcVN7IVDZrn,電子ビーム露光装置 JBX-9400#1 等 （日本電子㈱）,京都大学 工学部・大学院工学研究科,電気系,,3
4209,EksUA8ahbg4kh4xFTdHp,電子ビーム露光装置 JBX-9400#2 等 （日本電子㈱）,京都大学 工学部・大学院工学研究科,電気系,,3
4210,Y2BRPyNdZvuPuBeYzWB5,電子プローブマイクロアナライザ (JXA-iSP100),広島大学 自然科学研究支援開発センター 機器共用・分析部門,電子顕微鏡(EM) (関連機器も含む),,3
4211,AsS54cUrDhHzUWgiZmKC,電子プローブマイクロアナライザ（EPMA),筑波大学 オープンファシリティー推進機構,電磁気分析装置,,3
4212,sg99yhHH7LLC8gg3EeK8,電子プローブマイクロアナライザ（EPMA） JXA-8230,分子科学研究所 機器センター,研究設備,,3
4213,1Q379Eu9aEx2gwrIUVPS,電子共鳴装置(＊) JEOL JES-FA200,九州大学 中央分析センター(伊都地区),,,3
4214,Flh85cbKjxd0jazLho5u,電子共鳴装置(＊) JEOL JES-FA200,九州大学 工学研究院部局管理装置,,,3
4215,JWLFkZPFLVWUg5KMJK2t,電子共鳴装置(＊) JEOL JES-FA200,九州大学 人間環境学研究院部局管理装置,,,3
4216,sJXDNr5Co5w1PmhrLrw3,電子共鳴装置(＊) JEOL JES-FA200,九州大学 中央分析センター(筑紫地区),,,3
4217,zvCaFjJZtYw6eUiqhNFS,電子共鳴装置(＊) JEOL JES-FA200,九州大学 中央分析センター部局管理装置(筑紫地区),,,3
4218,o9SGPWJPJdT1z5zj240b,電子加速共鳴装置,東京工業大学,半導体・MEMS加工,- / -,3
4219,MtY3ky4z0ELvKYPVxcBh,電子天びん（AUX-320),大分大学 医学部 バイオラボセンター,バイオラボセンター,,3
4220,wM6YBoDSsYc6OPRNzMHi,電子天びん（UW620H),大分大学 医学部 バイオラボセンター,バイオラボセンター,,3
4221,a9Qty8sgNRflpmQtO0v7,電子天びん（UX-6200H),大分大学 医学部 バイオラボセンター,バイオラボセンター,,3
